id,nombre_oficial,alias_busqueda,categoria,ciudad,tipo_busqueda,prioridad,lat,lng,fuente,notas
1341,Gran Via,granvia presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1342,Gran Via,gran via,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1343,Gran Via,gran via hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1344,Gran Via,granvia hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1345,Gran Via,gran via,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1346,Gran Via,gran via minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1347,Gran Via,granvia minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1348,Gran Via,gran via,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1349,Burger King,burger king ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1350,Burger King,burgerking ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1351,Burger King,burger king,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1352,Burger King,burger king presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1353,Burger King,burgerking presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1354,Burger King,burger king,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1355,Burger King,burger king hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1356,Burger King,burgerking hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1357,Burger King,burger king,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1358,Burger King,burger king minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1359,Burger King,burgerking minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1360,Burger King,burger king,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1361,McDonalds,mcdonalds ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1362,McDonalds,mcdonalds,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1363,McDonalds,mcdonalds presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1364,McDonalds,mcdonalds,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1365,McDonalds,mcdonalds hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1366,McDonalds,mcdonalds,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1367,McDonalds,mcdonalds minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1368,McDonalds,mcdonalds,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1369,Pizza Hut,pizza hut ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1370,Pizza Hut,pizzahut ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1371,Pizza Hut,pizza hut,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1372,Pizza Hut,pizza hut presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1373,Pizza Hut,pizzahut presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1374,Pizza Hut,pizza hut,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1375,Pizza Hut,pizza hut hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1376,Pizza Hut,pizzahut hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1377,Pizza Hut,pizza hut,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1378,Pizza Hut,pizza hut minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1379,Pizza Hut,pizzahut minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1380,Pizza Hut,pizza hut,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1381,KFC,kfc ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1382,KFC,kfc,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1383,KFC,kfc presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1384,KFC,kfc,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1385,KFC,kfc hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1386,KFC,kfc,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1387,KFC,kfc minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1388,KFC,kfc,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1389,Havanna,havanna ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1390,Havanna,havanna,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1391,Havanna,havanna presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1392,Havanna,havanna,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1393,Havanna,havanna hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1394,Havanna,havanna,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1395,Havanna,havanna minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1396,Havanna,havanna,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1397,Farmacenter,farmacenter ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1398,Farmacenter,farmacenter,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1399,Farmacenter,farmacenter presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1400,Farmacenter,farmacenter,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1401,Farmacenter,farmacenter hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1402,Farmacenter,farmacenter,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1403,Farmacenter,farmacenter minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1404,Farmacenter,farmacenter,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1405,Punto Farma,punto farma ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1406,Punto Farma,puntofarma ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1407,Punto Farma,punto farma,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1408,Punto Farma,punto farma presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1409,Punto Farma,puntofarma presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1410,Punto Farma,punto farma,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1411,Punto Farma,punto farma hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1412,Punto Farma,puntofarma hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1413,Punto Farma,punto farma,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1414,Punto Farma,punto farma minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1415,Punto Farma,puntofarma minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1416,Punto Farma,punto farma,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1417,Farmacia Catedral,farmacia catedral ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1418,Farmacia Catedral,farmaciacatedral ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1419,Farmacia Catedral,farmacia catedral,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1420,Farmacia Catedral,farmacia catedral presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1421,Farmacia Catedral,farmaciacatedral presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1422,Farmacia Catedral,farmacia catedral,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1423,Farmacia Catedral,farmacia catedral hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1424,Farmacia Catedral,farmaciacatedral hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1425,Farmacia Catedral,farmacia catedral,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1426,Farmacia Catedral,farmacia catedral minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1427,Farmacia Catedral,farmaciacatedral minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1428,Farmacia Catedral,farmacia catedral,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1429,Petropar,petropar ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1430,Petropar,petropar,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1431,Petropar,petropar presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1432,Petropar,petropar,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1433,Petropar,petropar hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1434,Petropar,petropar,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1435,Petropar,petropar minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1436,Petropar,petropar,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1437,Copetrol,copetrol ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1438,Copetrol,copetrol,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1439,Copetrol,copetrol presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1440,Copetrol,copetrol,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1441,Copetrol,copetrol hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1442,Copetrol,copetrol,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1443,Copetrol,copetrol minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1444,Copetrol,copetrol,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1445,Petrobras,petrobras ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1446,Petrobras,petrobras,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1447,Petrobras,petrobras presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1448,Petrobras,petrobras,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1449,Petrobras,petrobras hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1450,Petrobras,petrobras,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1451,Petrobras,petrobras minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1452,Petrobras,petrobras,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1453,Shell,shell ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1454,Shell,shell,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1455,Shell,shell presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1456,Shell,shell,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1457,Shell,shell hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1458,Shell,shell,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1459,Shell,shell minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1460,Shell,shell,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1461,BR,br ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1462,BR,br,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1463,BR,br presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1464,BR,br,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1465,BR,br hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1466,BR,br,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1467,BR,br minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1468,BR,br,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1469,Puma,puma ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1470,Puma,puma,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1471,Puma,puma presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1472,Puma,puma,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1473,Puma,puma hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1474,Puma,puma,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1475,Puma,puma minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1476,Puma,puma,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1477,Enex,enex ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1478,Enex,enex,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1479,Enex,enex presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1480,Enex,enex,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1481,Enex,enex hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1482,Enex,enex,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1483,Enex,enex minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1484,Enex,enex,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1485,Banco Nacional de Fomento,banco nacional fomento ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1486,Banco Nacional de Fomento,banco nacional de fomento ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1487,Banco Nacional de Fomento,banconacionaldefomento ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1488,Banco Nacional de Fomento,banco nacional de fomento,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1489,Banco Nacional de Fomento,banco nacional fomento presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1490,Banco Nacional de Fomento,banco nacional de fomento presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1491,Banco Nacional de Fomento,banconacionaldefomento presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1492,Banco Nacional de Fomento,banco nacional de fomento,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1493,Banco Nacional de Fomento,banco nacional fomento hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1494,Banco Nacional de Fomento,banco nacional de fomento hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1495,Banco Nacional de Fomento,banconacionaldefomento hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1496,Banco Nacional de Fomento,banco nacional de fomento,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1497,Banco Nacional de Fomento,banco nacional fomento minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1498,Banco Nacional de Fomento,banco nacional de fomento minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1499,Banco Nacional de Fomento,banconacionaldefomento minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1500,Banco Nacional de Fomento,banco nacional de fomento,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1501,Banco Continental,banco continental ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1502,Banco Continental,bancocontinental ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1503,Banco Continental,banco continental,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1504,Banco Continental,banco continental presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1505,Banco Continental,bancocontinental presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1506,Banco Continental,banco continental,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1507,Banco Continental,banco continental hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1508,Banco Continental,bancocontinental hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1509,Banco Continental,banco continental,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1510,Banco Continental,banco continental minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1511,Banco Continental,bancocontinental minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1512,Banco Continental,banco continental,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1513,Banco Familiar,banco familiar ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1514,Banco Familiar,bancofamiliar ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1515,Banco Familiar,banco familiar,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1516,Banco Familiar,banco familiar presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1517,Banco Familiar,bancofamiliar presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1518,Banco Familiar,banco familiar,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1519,Banco Familiar,banco familiar hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1520,Banco Familiar,bancofamiliar hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1521,Banco Familiar,banco familiar,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1522,Banco Familiar,banco familiar minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1523,Banco Familiar,bancofamiliar minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1524,Banco Familiar,banco familiar,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1525,Banco Itau,banco itau ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1526,Banco Itau,bancoitau ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1527,Banco Itau,banco itau,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1528,Banco Itau,banco itau presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1529,Banco Itau,bancoitau presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1530,Banco Itau,banco itau,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1531,Banco Itau,banco itau hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1532,Banco Itau,bancoitau hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1533,Banco Itau,banco itau,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1534,Banco Itau,banco itau minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1535,Banco Itau,bancoitau minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1536,Banco Itau,banco itau,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1537,Banco GNB,banco gnb ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1538,Banco GNB,bancognb ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
